2.394929e-01 2.382091e-01 2.369368e-01 2.356760e-01 2.344273e-01 2.331909e-01 2.319670e-01 2.307555e-01 2.295569e-01 2.283710e-01 2.271980e-01 2.260380e-01 2.248909e-01 2.237571e-01 2.226361e-01 2.215284e-01 2.204338e-01 2.193523e-01 2.182839e-01 2.172288e-01 2.161868e-01 2.151580e-01 2.141423e-01 2.131397e-01 2.121504e-01 2.111742e-01 2.102111e-01 2.092613e-01 2.083245e-01 2.074007e-01 2.064902e-01 2.055927e-01 2.047084e-01 2.038372e-01 2.029792e-01 2.021342e-01
2.389722e-01 2.377011e-01 2.364399e-01 2.351894e-01 2.339498e-01 2.327215e-01 2.315047e-01 2.302997e-01 2.291068e-01 2.279261e-01 2.267577e-01 2.256016e-01 2.244581e-01 2.233273e-01 2.222092e-01 2.211039e-01 2.200112e-01 2.189316e-01 2.178647e-01 2.168108e-01 2.157697e-01 2.147415e-01 2.137265e-01 2.127241e-01 2.117350e-01 2.107588e-01 2.097955e-01 2.088453e-01 2.079081e-01 2.069838e-01 2.060727e-01 2.051745e-01 2.042892e-01 2.034171e-01 2.025581e-01 2.017120e-01
2.383993e-01 2.371429e-01 2.358951e-01 2.346565e-01 2.334276e-01 2.322090e-01 2.310011e-01 2.298040e-01 2.286182e-01 2.274438e-01 2.262813e-01 2.251304e-01 2.239917e-01 2.228649e-01 2.217505e-01 2.206484e-01 2.195588e-01 2.184817e-01 2.174170e-01 2.163650e-01 2.153256e-01 2.142989e-01 2.132848e-01 2.122836e-01 2.112951e-01 2.103194e-01 2.093565e-01 2.084065e-01 2.074693e-01 2.065450e-01 2.056335e-01 2.047349e-01 2.038493e-01 2.029765e-01 2.021166e-01 2.012698e-01
2.377763e-01 2.365367e-01 2.353039e-01 2.340790e-01 2.328624e-01 2.316551e-01 2.304573e-01 2.292694e-01 2.280921e-01 2.269254e-01 2.257697e-01 2.246251e-01 2.234921e-01 2.223705e-01 2.212607e-01 2.201628e-01 2.190769e-01 2.180030e-01 2.169413e-01 2.158919e-01 2.148548e-01 2.138302e-01 2.128180e-01 2.118181e-01 2.108309e-01 2.098563e-01 2.088942e-01 2.079448e-01 2.070080e-01 2.060841e-01 2.051728e-01 2.042741e-01 2.033884e-01 2.025154e-01 2.016551e-01 2.008079e-01
2.371062e-01 2.358847e-01 2.346686e-01 2.334586e-01 2.322560e-01 2.310612e-01 2.298749e-01 2.286974e-01 2.275296e-01 2.263718e-01 2.252240e-01 2.240867e-01 2.229601e-01 2.218446e-01 2.207404e-01 2.196474e-01 2.185661e-01 2.174963e-01 2.164383e-01 2.153923e-01 2.143580e-01 2.133360e-01 2.123261e-01 2.113283e-01 2.103430e-01 2.093697e-01 2.084091e-01 2.074608e-01 2.065250e-01 2.056016e-01 2.046909e-01 2.037926e-01 2.029070e-01 2.020341e-01 2.011738e-01 2.003264e-01
2.363920e-01 2.351898e-01 2.339913e-01 2.327978e-01 2.316100e-01 2.304289e-01 2.292552e-01 2.280895e-01 2.269322e-01 2.257839e-01 2.246451e-01 2.235160e-01 2.223970e-01 2.212884e-01 2.201903e-01 2.191032e-01 2.180270e-01 2.169621e-01 2.159084e-01 2.148662e-01 2.138357e-01 2.128167e-01 2.118096e-01 2.108145e-01 2.098314e-01 2.088602e-01 2.079013e-01 2.069545e-01 2.060200e-01 2.050978e-01 2.041878e-01 2.032903e-01 2.024053e-01 2.015327e-01 2.006728e-01 1.998254e-01
2.356365e-01 2.344545e-01 2.332748e-01 2.320985e-01 2.309267e-01 2.297602e-01 2.286001e-01 2.274466e-01 2.263009e-01 2.251633e-01 2.240342e-01 2.229142e-01 2.218034e-01 2.207025e-01 2.196115e-01 2.185308e-01 2.174604e-01 2.164009e-01 2.153522e-01 2.143146e-01 2.132880e-01 2.122728e-01 2.112692e-01 2.102772e-01 2.092968e-01 2.083281e-01 2.073713e-01 2.064264e-01 2.054935e-01 2.045728e-01 2.036642e-01 2.027678e-01 2.018837e-01 2.010117e-01 2.001524e-01 1.993053e-01
2.348425e-01 2.336815e-01 2.325213e-01 2.313631e-01 2.302079e-01 2.290569e-01 2.279110e-01 2.267709e-01 2.256375e-01 2.245112e-01 2.233927e-01 2.222823e-01 2.211806e-01 2.200879e-01 2.190046e-01 2.179308e-01 2.168671e-01 2.158135e-01 2.147704e-01 2.137378e-01 2.127160e-01 2.117052e-01 2.107053e-01 2.097167e-01 2.087395e-01 2.077736e-01 2.068195e-01 2.058770e-01 2.049461e-01 2.040272e-01 2.031201e-01 2.022252e-01 2.013421e-01 2.004714e-01 1.996127e-01 1.987664e-01
2.340129e-01 2.328734e-01 2.317331e-01 2.305935e-01 2.294557e-01 2.283207e-01 2.271899e-01 2.260636e-01 2.249432e-01 2.238289e-01 2.227215e-01 2.216215e-01 2.205294e-01 2.194457e-01 2.183706e-01 2.173046e-01 2.162478e-01 2.152009e-01 2.141636e-01 2.131367e-01 2.121200e-01 2.111137e-01 2.101184e-01 2.091338e-01 2.081600e-01 2.071975e-01 2.062463e-01 2.053065e-01 2.043780e-01 2.034613e-01 2.025562e-01 2.016629e-01 2.007812e-01 1.999117e-01 1.990543e-01 1.982087e-01
2.331507e-01 2.320329e-01 2.309129e-01 2.297921e-01 2.286721e-01 2.275537e-01 2.264383e-01 2.253265e-01 2.242195e-01 2.231178e-01 2.220222e-01 2.209331e-01 2.198511e-01 2.187767e-01 2.177105e-01 2.166527e-01 2.156035e-01 2.145635e-01 2.135329e-01 2.125118e-01 2.115008e-01 2.104998e-01 2.095089e-01 2.085287e-01 2.075590e-01 2.066002e-01 2.056522e-01 2.047154e-01 2.037898e-01 2.028755e-01 2.019725e-01 2.010810e-01 2.002013e-01 1.993333e-01 1.984771e-01 1.976327e-01
2.322583e-01 2.311623e-01 2.300626e-01 2.289611e-01 2.278590e-01 2.267575e-01 2.256579e-01 2.245611e-01 2.234681e-01 2.223792e-01 2.212958e-01 2.202181e-01 2.191468e-01 2.180823e-01 2.170252e-01 2.159760e-01 2.149349e-01 2.139024e-01 2.128787e-01 2.118641e-01 2.108589e-01 2.098633e-01 2.088776e-01 2.079021e-01 2.069368e-01 2.059819e-01 2.050377e-01 2.041041e-01 2.031815e-01 2.022700e-01 2.013695e-01 2.004803e-01 1.996026e-01 1.987363e-01 1.978817e-01 1.970388e-01
2.313385e-01 2.302638e-01 2.291846e-01 2.281023e-01 2.270184e-01 2.259342e-01 2.248507e-01 2.237690e-01 2.226901e-01 2.216147e-01 2.205438e-01 2.194778e-01 2.184174e-01 2.173633e-01 2.163158e-01 2.152755e-01 2.142428e-01 2.132181e-01 2.122018e-01 2.111940e-01 2.101951e-01 2.092054e-01 2.082253e-01 2.072547e-01 2.062939e-01 2.053434e-01 2.044032e-01 2.034732e-01 2.025539e-01 2.016453e-01 2.007478e-01 1.998611e-01 1.989855e-01 1.981214e-01 1.972685e-01 1.964271e-01
2.303936e-01 2.293402e-01 2.282812e-01 2.272182e-01 2.261524e-01 2.250853e-01 2.240182e-01 2.229518e-01 2.218873e-01 2.208254e-01 2.197674e-01 2.187133e-01 2.176643e-01 2.166207e-01 2.155833e-01 2.145524e-01 2.135283e-01 2.125118e-01 2.115031e-01 2.105024e-01 2.095101e-01 2.085266e-01 2.075522e-01 2.065869e-01 2.056312e-01 2.046852e-01 2.037492e-01 2.028231e-01 2.019075e-01 2.010023e-01 2.001074e-01 1.992235e-01 1.983506e-01 1.974886e-01 1.966376e-01 1.957981e-01
2.294260e-01 2.283936e-01 2.273545e-01 2.263105e-01 2.252629e-01 2.242129e-01 2.231618e-01 2.221110e-01 2.210610e-01 2.200129e-01 2.189677e-01 2.179261e-01 2.168886e-01 2.158559e-01 2.148286e-01 2.138073e-01 2.127923e-01 2.117841e-01 2.107833e-01 2.097900e-01 2.088047e-01 2.078277e-01 2.068593e-01 2.058997e-01 2.049491e-01 2.040080e-01 2.030763e-01 2.021544e-01 2.012426e-01 2.003407e-01 1.994493e-01 1.985682e-01 1.976979e-01 1.968382e-01 1.959896e-01 1.951520e-01
2.284376e-01 2.274257e-01 2.264063e-01 2.253809e-01 2.243512e-01 2.233184e-01 2.222836e-01 2.212480e-01 2.202128e-01 2.191785e-01 2.181465e-01 2.171172e-01 2.160914e-01 2.150698e-01 2.140529e-01 2.130413e-01 2.120356e-01 2.110361e-01 2.100434e-01 2.090578e-01 2.080797e-01 2.071093e-01 2.061472e-01 2.051934e-01 2.042483e-01 2.033120e-01 2.023851e-01 2.014675e-01 2.005597e-01 1.996616e-01 1.987735e-01 1.978957e-01 1.970280e-01 1.961710e-01 1.953247e-01 1.944891e-01
2.274308e-01 2.264388e-01 2.254386e-01 2.244317e-01 2.234195e-01 2.224034e-01 2.213848e-01 2.203645e-01 2.193438e-01 2.183235e-01 2.173046e-01 2.162879e-01 2.152738e-01 2.142634e-01 2.132571e-01 2.122555e-01 2.112592e-01 2.102685e-01 2.092841e-01 2.083064e-01 2.073356e-01 2.063721e-01 2.054163e-01 2.044685e-01 2.035291e-01 2.025982e-01 2.016761e-01 2.007631e-01 1.998594e-01 1.989653e-01 1.980806e-01 1.972060e-01 1.963415e-01 1.954873e-01 1.946435e-01 1.938102e-01
