309.68 309.86 310.20 310.80 311.14 311.90 312.45 329.67 331.52 332.19 331.19 330.43 330.06 329.25 329.42 330.24 327.77 325.21 321.93 320.79 317.76 313.46 309.08 305.57 302.49 300.73 298.94 296.39 295.99 294.75 292.50 292.46 292.84 290.14 289.69 292.33
309.17 309.43 310.10 310.30 310.89 312.28 312.28 329.67 332.26 330.77 329.15 329.01 328.72 328.53 328.62 328.67 326.84 323.56 319.81 318.91 316.27 312.56 309.11 305.67 302.69 301.09 299.11 296.55 295.82 294.95 292.73 290.82 292.39 290.54 287.81 289.32
308.82 309.23 309.97 309.98 310.73 312.26 312.26 328.12 328.83 328.22 327.32 327.45 326.88 326.33 326.07 325.40 323.91 320.96 317.45 316.55 314.60 312.06 309.21 305.63 302.70 301.17 299.27 295.92 294.68 293.72 292.61 291.12 290.98 290.80 288.96 287.02
308.66 309.08 310.03 310.36 311.29 312.66 312.66 329.09 327.79 326.48 326.14 326.14 325.06 323.12 322.46 321.73 320.08 318.34 315.84 314.56 313.40 312.33 309.49 305.57 302.60 300.75 299.03 295.86 294.99 294.07 292.15 289.88 288.57 289.29 290.98 288.28
309.01 309.30 309.85 310.35 311.00 312.78 312.78 332.48 330.66 328.50 326.80 325.89 323.33 319.18 317.84 319.22 317.62 318.57 314.71 312.81 313.11 312.95 308.94 304.82 301.81 300.01 298.78 295.64 294.40 293.78 292.69 291.47 290.24 289.01 289.14 287.97
309.34 309.28 309.54 310.00 310.62 312.11 312.11 334.22 333.48 331.27 328.49 326.08 323.00 319.03 317.75 320.88 320.04 318.67 312.90 312.02 313.54 311.72 307.09 303.15 300.23 298.82 297.95 295.88 295.07 293.43 293.13 292.52 290.45 289.91 287.57 286.76
310.27 309.29 309.38 309.70 310.34 312.11 332.13 334.20 334.38 332.54 329.42 326.52 323.50 320.36 319.27 320.97 320.30 317.13 311.34 310.74 311.77 309.84 305.52 302.23 299.59 298.32 297.37 295.75 295.14 293.69 293.84 293.12 290.11 288.67 286.88 287.56
311.67 310.31 309.61 309.75 310.27 332.13 332.13 334.85 337.01 336.15 331.82 327.60 323.96 320.68 319.39 317.65 316.45 312.43 306.76 305.82 305.01 304.91 303.80 300.20 297.64 295.52 295.49 293.91 293.05 291.54 291.08 290.18 288.08 288.79 287.68 287.35
312.28 310.88 310.05 310.35 311.19 333.71 333.71 335.20 336.17 334.91 330.41 325.57 321.67 320.10 319.99 319.34 317.09 312.41 305.71 303.99 302.28 303.89 302.19 298.52 295.84 294.43 295.24 293.43 292.07 289.22 289.17 288.36 286.06 286.19 285.46 285.83
313.10 311.80 310.76 311.22 312.84 335.24 335.24 334.49 332.71 329.92 325.83 321.85 319.06 319.27 319.92 321.38 317.94 312.79 306.48 305.09 304.22 306.87 302.15 297.00 294.17 294.09 295.02 293.47 292.40 291.05 290.06 287.86 285.82 284.73 284.01 284.62
313.57 313.57 311.95 312.12 314.52 314.52 333.88 332.39 329.54 325.98 322.47 319.11 317.38 317.81 318.37 318.83 316.19 311.88 306.81 305.64 303.50 303.15 299.91 295.73 293.71 294.62 295.43 294.98 294.29 292.83 291.81 289.92 287.41 285.13 283.40 282.28
314.12 314.17 313.72 313.47 313.47 332.40 331.18 329.27 326.38 323.50 321.16 317.88 315.47 314.26 314.15 314.26 312.89 310.47 306.38 305.43 302.44 300.24 297.79 294.43 293.50 292.78 294.10 295.21 294.67 293.24 292.32 290.57 288.03 285.30 282.68 280.85
314.46 314.47 314.89 315.64 315.64 332.40 330.22 326.88 323.64 320.59 318.45 316.02 313.25 311.50 311.18 312.05 312.16 310.60 305.71 304.28 301.20 299.07 297.58 294.82 292.56 290.58 292.19 293.80 293.30 291.91 290.83 289.49 287.11 284.01 281.44 280.49
