9.528729e-07 9.530420e-07 9.532100e-07 9.533771e-07 9.535432e-07 9.537082e-07 9.538720e-07 9.618226e-07 9.846133e-07 9.845079e-07 9.844025e-07 9.842967e-07 9.841909e-07 9.840847e-07 9.839786e-07 9.838723e-07 9.837657e-07 9.836591e-07 9.835522e-07 9.834451e-07 9.833381e-07 9.832308e-07 9.831234e-07 9.830158e-07 9.829081e-07 9.828003e-07 9.826923e-07 9.825843e-07 9.824761e-07 9.823677e-07 9.822593e-07 9.821508e-07 9.820420e-07 9.819332e-07 9.818244e-07 9.817153e-07
9.528354e-07 9.530022e-07 9.531684e-07 9.533338e-07 9.534983e-07 9.536620e-07 9.538247e-07 9.847311e-07 9.846264e-07 9.845216e-07 9.844164e-07 9.843111e-07 9.842055e-07 9.840998e-07 9.839937e-07 9.838877e-07 9.837813e-07 9.836749e-07 9.835683e-07 9.834614e-07 9.833545e-07 9.832473e-07 9.831401e-07 9.830327e-07 9.829251e-07 9.828175e-07 9.827096e-07 9.826017e-07 9.824937e-07 9.823854e-07 9.822772e-07 9.821688e-07 9.820602e-07 9.819515e-07 9.818428e-07 9.817340e-07
9.528062e-07 9.529705e-07 9.531344e-07 9.532977e-07 9.534605e-07 9.536226e-07 9.537839e-07 9.847425e-07 9.846383e-07 9.845339e-07 9.844292e-07 9.843243e-07 9.842190e-07 9.841137e-07 9.840080e-07 9.839023e-07 9.837963e-07 9.836900e-07 9.835837e-07 9.834771e-07 9.833705e-07 9.832634e-07 9.831565e-07 9.830493e-07 9.829419e-07 9.828344e-07 9.827269e-07 9.826190e-07 9.825112e-07 9.824031e-07 9.822950e-07 9.821867e-07 9.820784e-07 9.819699e-07 9.818614e-07 9.817528e-07
9.527849e-07 9.529462e-07 9.531075e-07 9.532686e-07 9.534293e-07 9.535896e-07 9.537493e-07 9.847525e-07 9.846490e-07 9.845451e-07 9.844410e-07 9.843365e-07 9.842317e-07 9.841267e-07 9.840217e-07 9.839162e-07 9.838105e-07 9.837046e-07 9.835985e-07 9.834922e-07 9.833858e-07 9.832793e-07 9.831724e-07 9.830655e-07 9.829585e-07 9.828512e-07 9.827438e-07 9.826362e-07 9.825286e-07 9.824209e-07 9.823129e-07 9.822049e-07 9.820968e-07 9.819885e-07 9.818802e-07 9.817718e-07
9.527709e-07 9.529290e-07 9.530875e-07 9.532460e-07 9.534045e-07 9.535627e-07 9.537205e-07 9.847613e-07 9.846584e-07 9.845553e-07 9.844516e-07 9.843478e-07 9.842435e-07 9.841391e-07 9.840343e-07 9.839293e-07 9.838240e-07 9.837186e-07 9.836128e-07 9.835070e-07 9.834008e-07 9.832946e-07 9.831880e-07 9.830813e-07 9.829747e-07 9.828677e-07 9.827606e-07 9.826533e-07 9.825459e-07 9.824385e-07 9.823307e-07 9.822230e-07 9.821152e-07 9.820071e-07 9.818991e-07 9.817910e-07
9.527638e-07 9.529185e-07 9.530739e-07 9.532296e-07 9.533855e-07 9.535415e-07 9.536973e-07 9.847690e-07 9.846669e-07 9.845643e-07 9.844614e-07 9.843581e-07 9.842545e-07 9.841505e-07 9.840462e-07 9.839418e-07 9.838369e-07 9.837319e-07 9.836266e-07 9.835211e-07 9.834154e-07 9.833095e-07 9.832034e-07 9.830972e-07 9.829906e-07 9.828839e-07 9.827772e-07 9.826703e-07 9.825632e-07 9.824560e-07 9.823486e-07 9.822412e-07 9.821337e-07 9.820259e-07 9.819182e-07 9.818104e-07
9.527629e-07 9.529141e-07 9.530663e-07 9.532190e-07 9.533723e-07 9.535258e-07 9.536794e-07 9.847755e-07 9.846743e-07 9.845725e-07 9.844701e-07 9.843677e-07 9.842646e-07 9.841611e-07 9.840576e-07 9.839536e-07 9.838493e-07 9.837447e-07 9.836399e-07 9.835348e-07 9.834296e-07 9.833240e-07 9.832185e-07 9.831124e-07 9.830063e-07 9.829000e-07 9.827936e-07 9.826871e-07 9.825803e-07 9.824735e-07 9.823664e-07 9.822593e-07 9.821522e-07 9.820448e-07 9.819374e-07 9.818298e-07
9.527678e-07 9.529154e-07 9.530641e-07 9.532138e-07 9.533643e-07 9.535152e-07 9.848811e-07 9.847812e-07 9.846807e-07 9.845797e-07 9.844783e-07 9.843764e-07 9.842742e-07 9.841713e-07 9.840682e-07 9.839648e-07 9.838611e-07 9.837571e-07 9.836527e-07 9.835481e-07 9.834433e-07 9.833383e-07 9.832330e-07 9.831275e-07 9.830218e-07 9.829160e-07 9.828099e-07 9.827037e-07 9.825974e-07 9.824909e-07 9.823842e-07 9.822775e-07 9.821708e-07 9.820639e-07 9.819568e-07 9.818496e-07
9.527778e-07 9.529217e-07 9.530671e-07 9.532137e-07 9.533612e-07 9.535096e-07 9.848848e-07 9.847859e-07 9.846863e-07 9.845861e-07 9.844854e-07 9.843843e-07 9.842827e-07 9.841807e-07 9.840783e-07 9.839755e-07 9.838724e-07 9.837689e-07 9.836651e-07 9.835611e-07 9.834567e-07 9.833522e-07 9.832473e-07 9.831423e-07 9.830371e-07 9.829317e-07 9.828260e-07 9.827203e-07 9.826143e-07 9.825083e-07 9.824022e-07 9.822958e-07 9.821894e-07 9.820828e-07 9.819763e-07 9.818694e-07
9.527927e-07 9.529328e-07 9.530747e-07 9.532181e-07 9.533627e-07 9.535082e-07 9.848876e-07 9.847897e-07 9.846912e-07 9.845918e-07 9.844920e-07 9.843916e-07 9.842908e-07 9.841895e-07 9.840877e-07 9.839857e-07 9.838831e-07 9.837802e-07 9.836771e-07 9.835736e-07 9.834698e-07 9.833657e-07 9.832615e-07 9.831570e-07 9.830522e-07 9.829472e-07 9.828422e-07 9.827368e-07 9.826313e-07 9.825256e-07 9.824200e-07 9.823140e-07 9.822081e-07 9.821021e-07 9.819959e-07 9.818896e-07
