317.62 317.47 317.30 317.10 316.85 316.55 316.16 315.72 315.13 314.69 314.28 313.88 313.48 313.05 312.55 312.07 311.56 311.01 310.42 309.77 309.12 308.50 307.88 307.18 306.51 305.89 305.25 304.59 303.97 303.34 302.71 302.08 301.46 300.78 300.13 299.44
317.46 317.31 317.12 316.90 316.63 316.32 315.88 315.35 314.82 314.39 313.98 313.56 313.16 312.75 312.20 311.73 311.22 310.68 310.09 309.43 308.78 308.13 307.44 306.70 305.98 305.35 304.70 304.05 303.43 302.81 302.17 301.55 300.91 300.25 299.61 298.81
317.31 317.14 316.94 316.69 316.41 316.07 315.61 315.05 314.52 314.08 313.65 313.22 312.78 312.35 311.91 311.40 310.88 310.33 309.76 309.07 308.40 307.72 306.94 306.17 305.42 304.78 304.13 303.47 302.86 302.25 301.63 301.02 300.33 299.67 298.95 298.24
317.16 316.97 316.75 316.49 316.19 315.82 315.32 314.71 314.19 313.76 313.33 312.91 312.49 312.06 311.59 311.06 310.52 309.96 309.38 308.67 307.96 307.28 306.35 305.62 304.82 304.18 303.54 302.89 302.30 301.70 301.08 300.55 299.69 299.07 298.42 297.68
316.99 316.79 316.55 316.27 315.95 315.56 315.02 314.35 313.86 313.44 313.02 312.62 312.20 311.76 311.25 310.69 310.13 309.56 308.93 308.20 307.41 306.58 305.78 304.99 304.20 303.56 302.94 302.29 301.69 301.08 300.45 299.75 299.09 298.45 297.79 297.09
316.83 316.60 316.34 316.04 315.69 315.27 314.71 314.03 313.54 313.13 312.72 312.32 311.89 311.43 310.89 310.32 309.75 309.15 308.48 307.70 306.88 306.06 305.23 304.31 303.56 302.94 302.33 301.69 301.08 300.44 299.82 299.16 298.48 297.84 297.15 296.42
316.66 316.41 316.13 315.82 315.45 315.01 314.44 313.66 313.26 312.86 312.42 312.02 311.57 311.08 310.53 309.95 309.36 308.73 308.01 307.19 306.37 305.54 304.67 303.69 302.95 302.32 301.70 301.06 300.43 299.78 299.15 298.48 297.77 297.15 296.38 295.77
316.50 316.22 315.93 315.60 315.21 314.73 313.76 313.41 313.01 312.64 312.15 311.73 311.26 310.72 310.15 309.58 308.97 308.30 307.50 306.67 305.84 305.04 304.07 303.03 302.31 301.66 301.06 300.39 299.72 299.04 298.38 297.70 297.02 296.34 295.66 295.07
316.34 316.04 315.73 315.39 314.99 314.50 313.52 313.13 312.73 312.33 311.91 311.45 310.93 310.34 309.73 309.13 308.51 307.83 307.00 306.11 305.27 304.51 303.43 302.42 301.72 301.08 300.48 299.79 299.09 298.36 297.69 296.96 296.23 295.57 294.79 294.05
316.18 315.87 315.54 315.18 314.76 314.22 313.27 312.89 312.50 312.07 311.64 311.15 310.59 309.94 309.32 308.71 308.07 307.38 306.61 305.69 304.82 303.92 302.83 301.80 301.21 300.48 299.89 299.20 298.49 297.77 297.02 296.21 295.46 294.55 293.78 293.13
316.02 315.72 315.34 314.94 314.48 313.45 313.06 312.66 312.25 311.82 311.34 310.82 310.23 309.52 308.92 308.33 307.63 306.88 306.08 305.12 304.11 303.19 302.05 301.14 300.47 299.89 299.29 298.61 297.87 297.08 296.28 295.38 294.45 293.60 292.86 292.17
315.86 315.54 315.16 314.69 314.04 313.23 312.85 312.45 312.04 311.52 310.97 310.45 309.87 309.08 308.51 308.01 307.13 306.35 305.47 304.39 303.30 302.28 301.39 300.54 299.87 299.21 298.58 297.91 297.10 296.25 295.40 294.46 293.51 292.63 291.83 291.13
315.68 315.35 314.97 314.51 313.72 312.97 312.62 312.20 311.72 311.17 310.59 309.99 309.32 308.65 308.09 307.43 306.66 305.84 304.78 303.56 302.48 301.60 300.81 300.00 299.25 298.50 297.83 297.09 296.21 295.28 294.36 293.43 292.48 291.58 290.79 290.07
315.49 315.15 314.75 314.10 313.39 312.77 312.40 311.94 311.40 310.82 310.17 309.50 308.79 308.10 307.48 306.79 306.13 305.38 303.80 302.61 301.74 301.03 300.27 299.50 298.68 297.83 297.05 296.26 295.32 294.35 293.39 292.43 291.45 290.53 289.73 289.08
315.30 314.94 314.38 313.81 313.13 312.58 312.20 311.69 311.09 310.43 309.73 308.99 308.21 307.39 306.57 305.72 305.04 304.19 302.42 301.80 301.21 300.58 299.82 298.98 298.10 297.19 296.32 295.47 294.50 293.50 292.49 291.50 290.44 289.43 288.53 287.80
315.10 314.62 314.10 313.50 312.84 312.48 312.02 311.45 310.78 310.04 309.28 308.48 307.60 306.63 305.55 304.50 303.69 302.64 301.59 301.34 300.95 300.34 299.49 298.51 297.54 296.59 295.65 294.77 293.78 292.76 291.71 290.69 289.48 288.29 287.30 286.40
314.80 314.35 313.88 313.32 312.74 312.34 311.81 311.18 310.44 309.65 308.85 307.99 307.04 305.94 304.56 302.88 301.37 301.20 301.14 301.09 300.99 300.34 299.47 298.53 297.52 296.45 295.35 294.17 293.11 292.10 291.06 290.07 289.14 288.22 287.29 286.35
314.50 314.11 313.64 313.07 312.68 312.18 311.58 310.89 310.11 309.29 308.44 307.55 306.58 305.44 303.99 302.23 301.29 301.18 301.12 301.07 300.99 300.33 299.48 298.47 297.45 296.37 295.17 293.92 292.86 291.85 290.89 289.96 289.00 288.05 287.20 286.34
314.24 313.89 313.49 313.01 312.56 312.00 311.33 310.59 309.78 308.93 308.07 307.18 306.23 305.16 303.81 302.11 301.29 301.18 301.12 301.07 300.99 300.31 299.40 298.34 297.29 296.25 294.95 293.59 292.56 291.59 290.70 289.79 288.73 287.73 287.01 286.32
